Unnamed: 0,id_realEstates,isNew,realEstate_name,phone_realEstate,url_inmueble,rooms,bathrooms,surface,price,date,description,address,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude,zipCode,customZone,pps
4375,153220497,False,vivantial,911368467.0,https://www.fotocasa.es/es/comprar/vivienda/rivas-vaciamadrid/rivas-urbanizaciones/152580533/d,3.0,1.0,66.0,141000,2019-12-27T02:40:00Z,"¡Oportunidad! - Somos propiedad - Sin Comisiones - Te Buscamos Financiación Piso de 66 m² distribuidos en 3 habitaciones, 1 cuarto de baño, salón-comedor, terraza exterior y cocina. Es muy luminoso y está muy bien distribuido. Tiene los suelos de tarima y las ventanas de aluminio. Es una 1ª planta SIN ASCENSOR. Está muy cercano al transporte urbano, a 2 minutos de la parada de autobús y a 5 minutos de la estación de metro y tren GETAFE CENTRO. Hay todo tipo de servicios en la zona: colegios, tiendas, comercios, centros de salud.","Calle Jacinto Benavente, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Centro,,Centro,0,0,0,0,0,0,0,0,0,0,"40,3120728","-3,7315907",,,2136.3636363636365
4470,152672390,False,tecnocasa leganes,912665581.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-parking-terraza-ascensor/152184333/d,5.0,4.0,262.0,385000,2019-12-27T02:00:00Z,"TECNOCASA VENDE CHALET EN EL BARRIO DE VALDEPELAYOS. La vivienda se distribuye de la siguiente forma: En la planta baja comenzamos con la entrada, cocina, aseo y salón con salida al patio trasero, subimos a la primera planta que cuenta con un distribuidor con un baño y tres dormitorios (uno en suite), todos ellos con armarios empotrados, subimos una planta más hacia la buhardilla que cuenta con dos amplios dormitorios con armarios empotrados y un baño. La planta sótano se distribuye en una sala multiusos con ventana al patio trasero, un cuarto de lavado y un garaje para dos coches. Cuenta con calefacción individual, aire acondicionado, suelos de mármol, ventanas de climalit y pintura en liso. Está en buen estado pero necesita mejoras. Tiene una zona común en la que se puede disfrutar de piscina y pista de tenis. Está ubicada muy cerca de Renfe, Metrosur y autobuses, buena acceso a carreteras M406, M407, M50 y R5, y cuenta con supermercado, farmacia, centro deportivo, colegios, estando además a pocos minutos del Hospital Severo Ochoa. Si desea concertar una cita póngase en contacto con nuestros asesores. 
 
BENEFÍCIESE DE NUESTRO DEPARTAMENTO FINANCIERO, HIPOTECA DE HASTA EL 90% DEL PRECIO DE COMPRA Y CONDICIONES DESDE EURIBOR +0,90. 
 
¿QUIERE VENDER SU VIVIENDA Y NO SABE SU VALOR REAL? En TECNOCASA valoramos su inmueble de forma gratuita y le asesoramos en el trámite para el cambio de vivienda. 
 
´Tecnocasa, más de 25 años creando hogares´.",Leganés,España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Valdepelayo - Montepinos - Arroyo Culebro,,Valdepelayo - Montepinos - Arroyo Culebro,0,0,0,0,0,0,0,0,0,0,"40,32049","-3,77969",,,1469.4656488549617
4541,153794018,False,asian consulting,911226129.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza/153729855/d,3.0,2.0,116.0,298900,2019-12-27T01:34:00Z,"Exclusivo edificio de 9 viviendas de lujo de 3 dormitorios con trastero desde 116 m2, ubicado en una de las mejores zonas del centro de Getafe. 

Un edificio de estilo moderno y vanguardista, con calidades superiores, cuidadosamente diseñado con criterios de sostenibilidad, eficacia energética, tecnología y accesibilidad, donde encontrarás tu vivienda ideal en distintas tipologías desde 298900 €.

La promoción se encuentra en el corazón de la ciudad, a escasos metros de la Plaza General Palacio, de la peatonal y comercial calle ""Madrid"", del Teatro Auditorio ""Federico García Lorca"", de la estación de Metro-sur y Renfe Cercanías ""Getafe Central"". Una ubicación ideal para todo tipo de familias donde todos los servicios de salud, educación, transporte público, alimentación, ocio y restauración se encuentran al alcance de tu mano.
Todas las viviendas incluyen trastero.
Plaza de garaje OPCIONAL. 
Los precios no incluyen I.V.A.","Calle San Jose de Caasanz, 13, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Centro,,Centro,0,0,0,0,0,0,0,0,0,1,"40,31072","-3,73017",,,2576.7241379310344
4557,153432921,False,aurea homes,911361016.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza/153729855/d,3.0,2.0,125.0,377500,2019-12-27T01:20:00Z,"Áurea El Bercial cuenta con 122 viviendas ubicada en El Bercial, una de las mejores zonas de Getafe.Las viviendas van de los 2 a los 4 dormitorios, todas ellas con garaje y trastero.El residencial cuenta con zonas comunes, piscina, y zona infantil.Su emplazamiento junto a todos los principales servicios es diferencial.Promoción en construcción.
* IVA no incluido. Garaje y trastero incluidos.","Calle Chamberlain, 3, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,El Bercial,,El Bercial,0,0,0,0,0,0,0,0,0,1,"40,31667","-3,74072",,,3020.0
4581,153432921,False,aurea homes,911361016.0,https://www.fotocasa.es/es/comprar/vivienda/galapagar/la-navata/152404437/d,3.0,2.0,125.0,377500,2019-12-27T01:20:00Z,"Áurea El Bercial cuenta con 122 viviendas ubicada en El Bercial, una de las mejores zonas de Getafe.Las viviendas van de los 2 a los 4 dormitorios, todas ellas con garaje y trastero.El residencial cuenta con zonas comunes, piscina, y zona infantil.Su emplazamiento junto a todos los principales servicios es diferencial.Promoción en construcción.
* IVA no incluido. Garaje y trastero incluidos.","Calle Chamberlain, 3, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,El Bercial,,El Bercial,0,0,0,0,0,0,0,0,0,1,"40,31667","-3,74072",,,3020.0
4644,151429290,False,luna inmobiliaria,912780498.0,https://www.fotocasa.es/es/comprar/vivienda/cubas-de-la-sagra/parking-jardin-piscina/151832978/d,3.0,3.0,,369900,2019-12-27T00:00:00Z,"SIN COMISIONES. Chalet adosado con 4 plantas disfrutables. Tiene un total de 263 m2 construidos (211 m2 útiles). En planta sótano cuenta con amplio garaje con capacidad para dos coches, cuarto de la lavadora y trastero. En Planta Baja, tiene un patio delantero, cocina, aseo y salón de 30 m2, con salida a amplio patio de 78 m2 en el que se encuentra instalado un cenador. Ya subiendo a primnera planta nos encontramos con 3 dormitorios y 2 cuartos de baño, uno de ellos (reformado) en suite con el dormitorio principal. La buhardilla, de 37 m2 , es diáfana y se le pueden dar múltiples usos. Tiene aire acondicionado y calefacción en toda la casa, armarios empotrados, rejas y instalada.
Se encuentra en zona muy bien comunicada, con el metro de Arroyo Culebro muy cerca, así como paradas de autobús. En coche, la salida y entrada es inmediata por M-50 y A-42.

No cobramos ningún tipo de comisión a compradores, ni por la compra ni por la búsqueda de financiación en múltiples entidades. No somos franquicia y tenemos 25 AÑOS DE EXPERIENCIA en Getafe.","Calle Islas Malvinas, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Sector 3,,Sector 3,0,0,0,0,0,0,0,0,0,0,"40,28344","-3,75483",,,
4649,153117165,False,m nuevasur,916359035.0,https://www.fotocasa.es/es/comprar/vivienda/cubas-de-la-sagra/parking-jardin-piscina/151832978/d,3.0,2.0,,196000,2019-12-27T00:00:00Z,"Estupenda vivienda de 3 dormitorios y 2 baños, uno incorporado en dormitorio principal. El amplio salón independiente en L con terraza acristalada. Los suelos de parquet y puertas de roble en una edificación de buenas calidades del 2003.
Una de las mejores zonas de Fuenlabrada entre calle Leganes cercana a M y Avda de la Hispanidad.
No dude en visitarla.",Fuenlabrada,España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,La Avanzada - La Cueva,,La Avanzada - La Cueva,0,0,0,0,0,0,0,0,0,0,"40,2942943","-3,7890764",,,
4661,153502187,False,m nuevasur,916359035.0,https://www.fotocasa.es/es/comprar/vivienda/cercedilla/calefaccion-parking-jardin-terraza-patio/153257384/d,4.0,2.0,,200000,2019-12-27T00:00:00Z,"Amplia vivienda en Plaza de la Albufera de 4 dormitorios y 2 baños. Suelo de parquet, necesita acuchillado. Muy buena distribución con amplias posibilidades.","Plaza Albufera, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,La Avanzada - La Cueva,,La Avanzada - La Cueva,0,0,0,0,0,0,0,0,0,0,"40,29053","-3,79219",,,
4671,151367179,False,pelulosan servicios inmobiliarios,911361364.0,https://www.fotocasa.es/es/comprar/vivienda/cercedilla/calefaccion-parking-jardin-terraza-patio/153257384/d,3.0,1.0,68.0,155000,2019-12-27T00:00:00Z,"Se vende vivienda en el Centro de Getafe con Ascensor para a entrar a vivir.  
 
El piso se encuentra en una segunda planta  y está compuesto por hall de entrada, cocina equipada, cuarto de baño con plato de ducha, tres dormitorios, salón con acceso a terraza cerrada.  
 
Calefacción individual a gas natural, suelos de parquet, totalmente exterior, muy luminoso, ascensor, entrada al portal privada con zona comunitaria ajardinada, pocos gastos de comunidad.  
 
Ubicado cerca de la Universidad de Getafe, estación de metro y renfe de Getafe Central. A dos minutos andando de la Calle Madrid de Getafe, rodeado de comercios, bancos, .... 
 
Posibilidad de financiación 100 %. Estudio totalmente gratuito 
 
Para más información no dude en contactar con nosotros","Calle Pizarro, 6, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Universidad,,Universidad,0,0,0,0,0,0,0,0,0,1,"40,31295","-3,72903",,,2279.4117647058824
4675,153562286,False,m nuevasur,916359035.0,https://www.fotocasa.es/es/comprar/vivienda/cercedilla/calefaccion-parking-jardin-terraza-patio/153257384/d,3.0,1.0,,140000,2019-12-27T00:00:00Z,"Con unas estupendas vistas, 8ª y última planta, con 3 dormitorios, baño completo, salón de paso, cocina de origen pero cuidada y baño reformado. Fachada del edificio rehabilitada.","Calle de Bolivia, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,La Avanzada - La Cueva,,La Avanzada - La Cueva,0,0,0,0,0,0,0,0,0,0,"40,28615","-3,78487",,,
4680,152853085,False,m nuevasur,916359035.0,https://www.fotocasa.es/es/comprar/vivienda/cercedilla/calefaccion-parking-jardin-terraza-patio/153257384/d,3.0,2.0,,191000,2019-12-27T00:00:00Z,"Estupenda vivienda, impecable, en una de las mejores zonas de Fuenlabrada,  con todos los servicios en los alrededores, colegios, institutos, supermercados.  Una de las calles principales. la vivienda consta de 3 dormitorios y dos baños, uno en el dormitorio principal. Mejor ver, no dude en contactar.","Extremadura, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,El Arroyo - La Fuente,,El Arroyo - La Fuente,0,0,0,0,0,0,0,0,0,0,"40,27927","-3,78859",,,
4681,145777727,False,luna inmobiliaria,912780498.0,https://www.fotocasa.es/es/comprar/vivienda/cercedilla/calefaccion-parking-jardin-terraza-patio/153257384/d,5.0,4.0,,530000,2019-12-27T00:00:00Z,"Magnífico chalet en venta en Getafe, en la zona de Arroyo Culebro. Con 312 m2 construidos, está dividido en 4 plantas. Planta baja con cocina, un aseo y amplio salón de 39 m2 con salidas a patio de 60 m2. Pérgola fija de madera instalada en el patio, que tiene a su vez salida a piscina comunitaria. En planta primera cuenta con 4 dormitorios y 2 cuartos de baño completos. Con amplios armarios empotrados en todas las habitaciones. Salida a pequeña terraza frontal por una de las habitaciones. En planta segunda, abuhardillada, se hizo reforma y está íntegramente dedicada a dormitorio principal, baño suite y vestidor. En planta sótano tiene una amplia habitación, aseo y zona de garaje.

No cobramos ningún tipo de comisión a compradores, ni por la compra ni por la búsqueda de financiación en múltiples. entidades.","Calle Islas Canarias, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Sector 3,,Sector 3,0,0,0,0,0,0,0,0,0,0,"40,2842","-3,75367",,,
4687,152201296,False,luna inmobiliaria,912780498.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado/153501589/d,2.0,1.0,,159000,2019-12-27T00:00:00Z,"¡SIN COMISIONES! Vivienda en muy buena situación en Getafe, en plena Calle Madrid. Tiene la ventaja de estar en en pleno centro y la tranquilidad de ser una vivienda interior, siendo además muy luminosa. Se encuentra en una primera planta sin ascensor, con un solo tramo de escaleras. La vivienda se venía utilizando como despacho de abogados, así que carece de cocina y de baño completo, sólo cuenta con aseo. Las posibilidades de reforma son amplias, ya que cuenta con amplitud suficiente para montar cocina, salón y 2 amplios dormitorios (actualmente los dos despachos que hay son de 19 y de 14 m2). Las puertas son de sapely, los suelos de tarima y la pintura está en gotelet. Cuenta con calefacción comunitaria.

Está en zona muy bien comunicada. Con todo tipo de comercios de proximidad a mano, bancos, farmacias, colegios, centro de salud…Perfecta para no coger el coche para nada.

No cobramos ningún tipo de comisión a compradores , ni por la compra ni por la búsqueda de financiación en múltiples entidades. No somos franquicia y tenemos 25 AÑOS DE EXPERIENCIA en Getafe","Calle Madrid, 42, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Centro,,Centro,0,0,0,0,0,0,0,0,0,1,"40,30754","-3,72977",,,
4695,152791073,False,luna inmobiliaria,912780498.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado/153501589/d,2.0,1.0,,174000,2019-12-27T00:00:00Z,"¡SIN COMISIONES! Vivienda céntrica, a 250 metros del ayuntamiento y en zona tranquila. Da a una plaza en zona semi peatonal, con acceso sólo para residentes. La vivienda está compuesta por salón con salida a terraza cerrada, un baño completo, dormitorio principal interior y estancia junto al salón aprovechable para cualquier uso (actualmente es comedor) ya que tiene ventana al exterior. Tiene 72 m2 útiles y se encuentra en primera planta sin ascensor. Cuenta con un gran armario empotrado en el pasillo que da mucha capacidad de almacenaje al piso.
Los suelos están en gres y la pintura en gotelet. Las ventanas son de aluminio simple en todas las estancias. Tiene calefacción en toda la gasa por gas natural y aire acondicionado en el salón mediante split.
No cobramos ningún tipo de comisión a compradores, ni por la compra ni por la búsqueda de financiación en múltiples entidades. No somos franquicia y tenemos 25 AÑOS DE EXPERIENCIA en Getafe.","Plaza Aurora, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,San Isidro,,San Isidro,0,0,0,0,0,0,0,0,0,0,"40,30299","-3,73191",,,
4701,153504035,False,m nuevasur,916359035.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado/153501589/d,3.0,1.0,,117000,2019-12-27T00:00:00Z,"OPORTUNIDAD FINANCIACIÓN 100%
Piso de 3 dormitorios con baño y cocina reformados, sin mobiliario.
Suelos de parquet, ventanas aluminio. No deje pasar  la oportunidad de tener una vivienda en propiedad por menos letra que un alquiler.","Calle Badajoz, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,La Serna,,La Serna,0,0,0,0,0,0,0,0,0,0,"40,28867","-3,80108",,,
4705,152778568,False,m nuevasur,916359035.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado/153501589/d,3.0,1.0,,136000,2019-12-27T00:00:00Z,"En Urbanización CHASA II estupendo piso en 6ª planta muy luminoso, 3 dormitorios, año completo cocina con doble comunicación amplia y con muy buenas posibilidades, tendedero cerrado, Salón con amplia terraza acristalada. las habitaciones con doble acristalamiento en aluminio gris. Calefacción central. Urbanización con Piscinas y pistas de tenis. Metro Parque de los Estados a pocos metros. Mejor ver. Todos los servicios en los alrededores aún siendo una zona tranquila.","Calle Argentina, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,Centro,,Centro,0,0,0,0,0,0,0,0,0,0,"40,2842","-3,78608",,,
4715,153501589,False,m nuevasur,916359035.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado/153501589/d,2.0,1.0,,152000,2019-12-27T00:00:00Z,"En una de las mejores zonas de Fuenlabrada, calle Sevilla, muy cercano a  RENFE CENTRAL LA SERNA, con muy buena salida hacia Madrid M50. En un edificio semi nuevo de 1997. Un piso coqueto con 2 dormitorios, amplio salón independiente, con pequeña terraza y excelentes vistas.  En la planta bajo cubierta tenemos un amplio trastero de 8 metros.
Cercanos centro comercial, tienes, bancos, supermercados, colegios e institutos. No dude en visitarlo","Calle Sevilla, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,La Serna,,La Serna,0,0,0,0,0,0,0,0,0,0,"40,29131","-3,79696",,,
